Order_ID,Order_Date,Customer_ID,Customer_Age,Gender,Region,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit
ORD-2006,13-08-2024,CUST-152,37,Female,Central,Furniture,Chairs,6,298.97,0.1,1614.44,126.51
ORD-2007,14-03-2023,CUST-511,31,Male,South,Furniture,Chairs,7,45.76,0,320.32,30.32
ORD-2008,04-08-2023,CUST-566,67,Male,West,Office Supplies,Storage,6,416.84,0.1,2250.94,366.34
ORD-2009,14-06-2022,CUST-77,31,Male,East,Office Supplies,Art,6,93.83,0,562.98,-46.31
ORD-2010,28-07-2022,CUST-359,20,Female,Central,Furniture,Tables,4,237.37,0.15,807.06,111.57
ORD-2011,12-12-2024,CUST-493,28,Female,South,Technology,Accessories,2,494.49,0.3,692.29,-44.84
ORD-2012,01-08-2024,CUST-480,41,Male,South,Furniture,Bookcases,1,223.22,0.1,200.9,49.93
ORD-2013,07-07-2022,CUST-47,34,Female,Central,Office Supplies,Art,5,77.09,0,385.45,43.02
ORD-2014,03-08-2024,CUST-212,57,Female,Central,Technology,Machines,2,127.99,0.1,230.38,5.48
ORD-2015,23-10-2023,CUST-523,40,Male,West,Furniture,Bookcases,1,222.41,0.2,177.93,21.41
ORD-2016,15-11-2023,CUST-213,44,Male,Central,Furniture,Chairs,6,171.93,0.15,876.84,205.42
ORD-2017,27-01-2022,CUST-262,,Female,South,Furniture,Tables,6,230.23,0.15,1174.17,231.21
ORD-2018,19-05-2024,CUST-290,33,Male,South,Technology,Phones,7,190.87,0.1,1202.48,65.42
ORD-2019,26-04-2024,CUST-45,22,Female,East,Office Supplies,Binders,2,16.19,0,32.38,-1.01
ORD-2020,16-11-2024,CUST-121,20,Male,South,Furniture,Sofas,1,425.88,0.15,362,11.12
ORD-2021,12-06-2022,CUST-64,33,Male,South,Technology,Machines,3,299.7,0.2,719.28,-56.53
ORD-2022,07-03-2022,CUST-344,55,Male,South,Office Supplies,Storage,7,141.4,0.2,791.84,248.02
ORD-2023,19-08-2024,CUST-221,45,Male,East,Office Supplies,Paper,7,191.31,0.15,1138.29,286.94
ORD-2024,17-03-2022,CUST-233,32,Female,Central,Furniture,Bookcases,5,461.29,0,2306.45,705.67
ORD-2025,25-07-2022,CUST-333,21,Male,Central,Office Supplies,Binders,1,354.59,0.15,301.4,31.61
ORD-2026,21-01-2022,CUST-337,18,Male,East,Office Supplies,Paper,4,292.08,0.3,817.82,-56.48
ORD-2027,03-10-2022,CUST-241,41,Male,East,Furniture,Tables,3,228.04,0,684.12,23.34
ORD-2028,26-12-2023,CUST-52,24,Male,East,Furniture,Bookcases,3,450.62,0.1,1216.67,-58.97
ORD-2029,17-10-2024,CUST-530,34,Female,East,Office Supplies,Storage,6,483.09,0.3,2028.98,586.94
ORD-2030,02-10-2023,CUST-300,36,Male,Central,Furniture,Chairs,8,77.67,0.1,559.22,-51.54
ORD-2031,26-11-2022,CUST-538,41,Female,South,Technology,Phones,2,390.64,0,781.28,-20.85
ORD-2032,17-05-2024,CUST-329,59,Male,East,Furniture,Sofas,3,421.8,0,1265.4,351.04
ORD-2033,06-02-2024,CUST-298,33,Male,South,Office Supplies,Paper,8,215.47,0.1,1551.38,206.26
ORD-2034,26-05-2023,CUST-204,58,Female,West,Office Supplies,Paper,9,466.73,0,4200.57,-218.78
ORD-2035,14-09-2022,CUST-119,39,Male,East,Furniture,Tables,1,102.71,0.1,92.44,29.25
ORD-2036,27-11-2022,CUST-147,46,Male,West,Technology,Accessories,8,318.86,0.15,2168.25,745.25
ORD-2037,28-09-2023,CUST-109,32,Male,West,Office Supplies,Paper,5,208.08,0,1040.4,320.13
ORD-2038,04-07-2024,CUST-542,35,Male,East,Furniture,Tables,9,49.16,0,442.44,55.73
ORD-2039,01-01-2022,CUST-152,40,Male,West,Technology,Copiers,9,167.08,0,1503.72,9.95
ORD-2040,05-08-2022,CUST-504,37,Male,South,Furniture,Tables,4,217.45,0,869.8,13.41
ORD-2041,02-10-2023,CUST-228,40,Female,West,Technology,Copiers,5,349.91,0.1,1574.6,168.76
ORD-2042,12-06-2024,CUST-56,71,Female,East,Office Supplies,Binders,6,103.21,0.1,557.33,142.81
ORD-2043,01-06-2023,CUST-86,19,Male,East,Furniture,Sofas,6,63.83,0,382.98,115.09
ORD-2044,20-02-2022,CUST-591,60,Female,Central,Furniture,Sofas,4,412.56,0.15,1402.7,358.37
ORD-2045,01-04-2023,CUST-244,42,Male,West,Office Supplies,Paper,7,81.7,0.2,457.52,61.64
ORD-2046,04-05-2023,CUST-83,33,Female,East,Technology,Machines,5,216.77,0,1083.85,335.84
ORD-2047,07-12-2023,CUST-465,29,Female,West,Office Supplies,Paper,7,33.79,0,236.53,53.05
ORD-2048,01-10-2023,CUST-87,41,Male,South,Technology,Accessories,6,468.39,0,2810.34,570.57
ORD-2049,30-11-2022,CUST-540,41,Female,East,Furniture,Sofas,8,406.87,0.15,2766.72,631.71
ORD-2050,29-10-2024,CUST-273,53,Female,South,Technology,Phones,3,208.57,0.3,438,23.91
ORD-2051,05-09-2024,CUST-15,62,Female,Central,Furniture,Sofas,9,79.17,0,712.53,232.66
ORD-2052,24-07-2022,CUST-1,45,Female,Central,Office Supplies,Art,5,15.14,0.1,68.13,12.71
ORD-2053,10-06-2022,CUST-30,22,Male,West,Technology,Machines,7,117.59,0,823.13,30.11
ORD-2054,28-11-2024,CUST-386,27,Female,South,Office Supplies,Art,1,103.46,0,103.46,28.62
ORD-2055,06-12-2024,CUST-297,37,Female,East,Office Supplies,Paper,4,399.59,0.1,1438.52,62.3
ORD-2056,04-12-2022,CUST-317,56,Female,Central,Furniture,Chairs,1,386.12,0.2,308.9,-30.86
ORD-2057,16-03-2022,CUST-162,30,Female,Central,Office Supplies,Paper,2,466.58,0.15,793.19,221.56
ORD-2058,13-06-2024,CUST-416,47,Female,South,Technology,Machines,7,66.5,0.1,418.95,83.5
ORD-2059,17-08-2024,CUST-14,39,Male,West,Office Supplies,Storage,7,227.94,0,1595.58,178.7
ORD-2060,04-04-2024,CUST-580,44,Male,South,Technology,Accessories,5,128.87,0.15,547.7,128.27
ORD-2061,11-11-2024,CUST-120,37,Male,Central,Technology,Machines,4,300.97,0.1,1083.49,-92.67
ORD-2062,02-09-2022,CUST-511,41,Male,West,Furniture,Tables,5,483.2,0.1,2174.4,515.67
ORD-2063,17-12-2023,CUST-220,47,Female,East,Technology,Phones,6,138.77,0.1,749.36,254.04
ORD-2064,01-09-2023,CUST-328,35,Female,Central,Furniture,Chairs,4,283.54,0,1134.16,357.12
ORD-2065,19-07-2022,CUST-179,33,Male,South,Office Supplies,Paper,3,17.6,0.1,47.52,14.34
ORD-2066,03-10-2022,CUST-306,60,Male,East,Technology,Phones,8,72.77,0,582.16,-9.04
ORD-2067,27-12-2023,CUST-165,43,Male,East,Furniture,Bookcases,4,377.32,0.1,1358.35,410.66
ORD-2068,14-01-2022,CUST-234,32,Male,West,Furniture,Tables,4,491.56,0,1966.24,-17.31
ORD-2069,01-09-2024,CUST-274,38,Female,East,Furniture,Sofas,8,251.03,0,2008.24,352.53
ORD-2070,10-04-2023,CUST-484,21,Male,East,Furniture,Tables,8,159.68,0,1277.44,152.1
ORD-2071,19-06-2023,CUST-495,33,Female,West,Furniture,Sofas,2,246.95,0.1,444.51,-2.19
ORD-2072,12-07-2023,CUST-454,23,Male,West,Office Supplies,Binders,1,280.25,0,280.25,-24.97
ORD-2073,16-11-2024,CUST-525,48,Male,Central,Technology,Phones,2,128.44,0.2,205.5,45.9
ORD-2074,25-02-2022,CUST-260,38,Male,South,Furniture,Tables,6,324.75,0.1,1753.65,-16.93
ORD-2075,25-03-2022,CUST-172,28,Female,Central,Office Supplies,Art,8,37.27,0,298.16,8.82
ORD-2076,13-08-2023,CUST-52,36,Female,South,Office Supplies,Art,2,262.04,0.2,419.26,31.91
ORD-2077,14-04-2023,CUST-466,45,Female,East,Office Supplies,Art,6,119.74,0.3,502.91,138.43
ORD-2078,14-01-2023,CUST-457,18,Female,South,Office Supplies,Art,8,67.18,0.1,483.7,26.63
ORD-2079,13-03-2023,CUST-39,38,Female,Central,Office Supplies,Paper,2,346.37,0.1,623.47,61
ORD-2080,15-05-2022,CUST-146,39,Male,East,Office Supplies,Binders,6,321.82,0.1,1737.83,490.26
ORD-2081,24-01-2024,CUST-155,40,Male,East,Furniture,Chairs,8,47.45,0.1,341.64,80.16
ORD-2082,08-09-2023,CUST-253,50,Male,South,Furniture,Bookcases,4,426.3,0.1,1534.68,510.88
ORD-2083,15-07-2023,CUST-157,56,Female,Central,Office Supplies,Storage,6,342.06,0.2,1641.89,494
ORD-2084,10-06-2022,CUST-108,34,Male,Central,Office Supplies,Binders,2,149.33,0,298.66,2.16
ORD-2085,20-10-2022,CUST-83,66,Male,South,Office Supplies,Binders,8,430.95,0.1,3102.84,806.15
ORD-2086,06-03-2022,CUST-159,18,Female,East,Office Supplies,Art,9,140.91,0.1,1141.37,-4.22
ORD-2087,04-06-2022,CUST-362,36,Male,South,Furniture,Tables,9,14.85,0.15,113.6,1.57
ORD-2088,21-01-2023,CUST-45,42,Male,South,Technology,Phones,7,296,0.1,1864.8,546.43
ORD-2089,28-05-2022,CUST-220,33,Female,West,Technology,Accessories,3,477.41,0.3,1002.56,-75.89
ORD-2090,18-03-2023,CUST-240,41,Female,South,Office Supplies,Storage,5,250.9,0,1254.5,204.38
ORD-2091,26-11-2023,CUST-23,33,Female,East,Office Supplies,Storage,1,375.67,0.15,319.32,110.53
ORD-2092,06-11-2022,CUST-36,37,Male,Central,Technology,Accessories,7,263.57,0,1844.99,78.35
ORD-2093,10-02-2023,CUST-454,64,Male,West,Office Supplies,Art,6,423.59,0.3,1779.08,479.07
ORD-2094,04-12-2022,CUST-108,43,Female,South,Furniture,Chairs,3,121.67,0.3,255.51,10.03
ORD-2095,12-11-2024,CUST-444,61,Female,West,Furniture,Chairs,6,401.25,0,2407.5,216.95
ORD-2096,12-07-2022,CUST-111,30,Female,Central,Furniture,Tables,9,248.22,0.2,1787.18,393.95
ORD-2097,19-02-2022,CUST-297,41,Female,West,Furniture,Chairs,6,391.36,0,2348.16,190.44
ORD-2098,11-04-2024,CUST-55,18,Female,East,Furniture,Tables,1,220.13,0.1,198.12,62.87
ORD-2099,23-05-2023,CUST-478,75,Female,West,Office Supplies,Paper,9,40.81,0.15,312.2,21.74
ORD-2100,03-05-2023,CUST-92,55,Female,East,Office Supplies,Storage,1,6.06,0,6.06,1.63
ORD-2101,12-11-2023,CUST-115,20,Female,West,Technology,Accessories,3,297.8,0.1,804.06,-61.22
ORD-2102,20-10-2024,CUST-584,41,Female,East,Technology,Phones,6,431.73,0.2,2072.3,-26.18
ORD-2103,09-08-2023,CUST-550,51,Female,South,Technology,Accessories,3,255.14,0.1,688.88,86.93
ORD-2104,18-07-2024,CUST-193,44,Female,East,Office Supplies,Art,2,138.29,0.1,248.92,43.46
ORD-2105,25-11-2024,CUST-359,34,Female,Central,Office Supplies,Art,2,194.48,0,388.96,73.61
ORD-2106,27-11-2024,CUST-162,,Female,East,Office Supplies,Art,4,374.63,0.2,1198.82,83.17
ORD-2107,27-02-2023,CUST-354,36,Female,West,Office Supplies,Art,4,175.49,0.15,596.67,144.28
ORD-2108,24-08-2024,CUST-413,37,Male,West,Furniture,Tables,9,340.16,0.1,2755.3,956.63
ORD-2109,11-10-2023,CUST-439,,Female,Central,Office Supplies,Binders,5,265,0.3,927.5,287.67
ORD-2110,04-11-2023,CUST-310,45,Female,Central,Technology,Copiers,7,30.78,0.1,193.91,34.98
ORD-2111,05-06-2022,CUST-69,50,Male,Central,Office Supplies,Binders,3,246.19,0,738.57,9.73
ORD-2112,05-07-2022,CUST-506,33,Female,Central,Furniture,Bookcases,8,468.87,0.1,3375.86,151.34
ORD-2113,06-10-2022,CUST-329,35,Male,South,Office Supplies,Binders,1,111.53,0,111.53,15.54
ORD-2114,02-10-2024,CUST-167,34,Male,East,Office Supplies,Binders,7,321.58,0,2251.06,31.33
ORD-2115,09-01-2022,CUST-550,45,Female,Central,Office Supplies,Binders,6,371.2,0.15,1893.12,265.77
ORD-2116,19-11-2024,CUST-112,53,Female,South,Furniture,Chairs,2,433.05,0.1,779.49,172.53
ORD-2117,17-03-2023,CUST-468,42,Female,East,Technology,Phones,7,242.13,0,1694.91,297.66
ORD-2118,10-02-2024,CUST-219,18,Female,Central,Office Supplies,Paper,5,433.39,0,2166.95,-61.37
ORD-2119,27-01-2022,CUST-351,24,Female,Central,Office Supplies,Art,2,14.91,0.1,26.84,1.36
ORD-2120,08-09-2024,CUST-142,41,Female,West,Furniture,Tables,9,354.03,0.2,2549.02,243
ORD-2121,16-05-2022,CUST-48,48,Female,South,Office Supplies,Paper,4,453.45,0.3,1269.66,430.94
ORD-2122,12-03-2022,CUST-380,33,Female,Central,Office Supplies,Storage,8,238.78,0.1,1719.22,237.94
ORD-2123,19-09-2022,CUST-443,37,Female,East,Technology,Accessories,4,314.79,0.1,1133.24,16.22
ORD-2124,24-07-2023,CUST-43,25,Female,West,Office Supplies,Paper,4,284.08,0,1136.32,371.55
ORD-2125,13-07-2023,CUST-92,25,Male,East,Office Supplies,Paper,7,270.59,0.15,1610.01,-59.52
ORD-2126,17-11-2024,CUST-512,35,Male,West,Office Supplies,Art,4,456.06,0.3,1276.97,158.23
ORD-2127,30-07-2023,CUST-258,40,Female,East,Technology,Accessories,2,291.66,0.1,524.99,43.22
ORD-2128,15-04-2022,CUST-144,51,Female,East,Office Supplies,Art,6,378.77,0.15,1931.73,37.66
ORD-2129,29-02-2024,CUST-167,42,Male,West,Office Supplies,Paper,9,237.79,0.1,1926.1,659.96
ORD-2130,06-09-2022,CUST-346,,Male,West,Technology,Machines,7,250.88,0.1,1580.54,-29.45
ORD-2131,02-09-2022,CUST-118,43,Female,South,Technology,Phones,2,357.5,0.1,643.5,124.3
ORD-2132,28-08-2022,CUST-454,43,Male,South,Technology,Machines,9,111.44,0,1002.96,-18.38
ORD-2133,27-06-2024,CUST-429,51,Female,West,Office Supplies,Storage,7,75.82,0.3,371.52,-19.76
ORD-2134,07-04-2024,CUST-412,42,Female,South,Technology,Copiers,6,24.12,0,144.72,0.16
ORD-2135,19-04-2023,CUST-69,42,Female,West,Furniture,Sofas,4,224.32,0,897.28,306.8
ORD-2136,02-08-2024,CUST-82,31,Male,South,Technology,Accessories,8,331.39,0,2651.12,629.35
ORD-2137,10-09-2023,CUST-552,24,Female,Central,Office Supplies,Binders,4,444.47,0.15,1511.2,117.24
ORD-2138,06-08-2023,CUST-564,44,Male,South,Office Supplies,Binders,9,17.38,0.1,140.78,-4.87
ORD-2139,13-01-2022,CUST-198,44,Female,Central,Furniture,Chairs,4,27.02,0.15,91.87,-5.92
ORD-2140,18-06-2022,CUST-437,63,Male,East,Technology,Machines,5,12.61,0.1,56.74,9.8
ORD-2141,19-07-2023,CUST-380,49,Female,South,Office Supplies,Storage,5,356.4,0,1782,148.86
ORD-2142,03-07-2023,CUST-350,58,Male,South,Office Supplies,Binders,9,474.41,0,4269.69,1493.69
ORD-2143,23-05-2022,CUST-9,39,Female,East,Office Supplies,Storage,4,398.11,0,1592.44,528.01
ORD-2144,15-04-2023,CUST-203,32,Male,South,Technology,Phones,9,9.36,0.15,71.6,3.94
ORD-2145,14-11-2022,CUST-70,53,Female,East,Office Supplies,Paper,6,177.61,0.15,905.81,-51.06
ORD-2146,10-05-2023,CUST-506,44,Female,East,Office Supplies,Storage,7,330.65,0,2314.55,-58.56
ORD-2147,21-07-2024,CUST-192,18,Male,South,Office Supplies,Storage,6,474.69,0.1,2563.33,-76.5
ORD-2148,31-05-2023,CUST-301,41,Male,Central,Office Supplies,Paper,2,206.96,0,413.92,110.72
ORD-2149,03-02-2023,CUST-263,65,Male,Central,Technology,Phones,3,481.03,0.1,1298.78,335.73
ORD-2150,12-03-2023,CUST-135,31,Female,South,Technology,Phones,8,428.03,0.1,3081.82,896.45
ORD-2151,24-01-2023,CUST-36,35,Female,South,Technology,Accessories,8,227.4,0,1819.2,-96.26
ORD-2152,05-11-2023,CUST-208,18,Female,West,Technology,Copiers,8,173.07,0,1384.56,177.12
ORD-2153,20-09-2024,CUST-493,45,Female,West,Technology,Machines,5,155.53,0.1,699.88,101.27
ORD-2154,05-08-2024,CUST-446,38,Female,East,Office Supplies,Binders,6,302.1,0.1,1631.34,346.73
ORD-2155,07-06-2022,CUST-330,37,Male,East,Office Supplies,Binders,2,418.05,0,836.1,146.73
ORD-2156,30-12-2024,CUST-297,39,Female,East,Furniture,Bookcases,9,401.18,0.15,3069.03,436.38
ORD-2157,27-04-2022,CUST-281,57,Female,South,Office Supplies,Art,5,81.04,0,405.2,38.54
ORD-2158,06-06-2023,CUST-370,39,Female,East,Technology,Accessories,7,45.34,0.1,285.64,31.22
ORD-2159,07-04-2022,CUST-424,36,Male,South,Technology,Accessories,6,118.89,0,713.34,-61.06
ORD-2160,03-04-2022,CUST-521,38,Male,West,Technology,Copiers,7,32.76,0.1,206.39,59.08
ORD-2161,27-11-2022,CUST-235,39,Female,Central,Office Supplies,Paper,1,474.84,0.2,379.87,22.12
ORD-2162,15-08-2024,CUST-243,54,Female,West,Technology,Copiers,9,97.64,0,878.76,286.15
ORD-2163,01-10-2023,CUST-534,36,Male,East,Technology,Accessories,2,290.57,0.15,493.97,-6.14
ORD-2164,24-02-2023,CUST-573,27,Female,East,Office Supplies,Binders,8,447.44,0.2,2863.62,122.09
ORD-2165,03-07-2022,CUST-8,50,Female,East,Office Supplies,Storage,4,69.71,0.1,250.96,3.56
ORD-2166,14-02-2024,CUST-490,55,Female,East,Technology,Copiers,8,463.72,0.15,3153.3,49.6
ORD-2167,02-11-2023,CUST-349,,Female,West,Office Supplies,Storage,7,439.07,0.15,2612.47,158.43
ORD-2168,26-04-2024,CUST-50,38,Male,Central,Technology,Phones,7,438.11,0.3,2146.74,432.97
ORD-2169,07-01-2023,CUST-57,48,Male,Central,Furniture,Sofas,1,244.81,0.1,220.33,34.13
ORD-2170,27-05-2022,CUST-166,22,Female,South,Furniture,Bookcases,1,6.22,0.1,5.6,1.28
ORD-2171,27-05-2023,CUST-335,47,Male,East,Office Supplies,Art,8,471.49,0.1,3394.73,135.87
ORD-2172,18-12-2022,CUST-34,18,Female,East,Furniture,Chairs,1,433.59,0,433.59,72.83
ORD-2173,06-08-2023,CUST-498,22,Male,West,Technology,Machines,1,139.62,0.15,118.68,-9.28
ORD-2174,18-05-2023,CUST-339,56,Female,South,Furniture,Chairs,6,116.11,0.1,626.99,38.13
ORD-2175,13-09-2024,CUST-36,36,Male,West,Office Supplies,Paper,3,168.12,0,504.36,89.84
ORD-2176,20-09-2024,CUST-500,35,Male,South,Office Supplies,Storage,3,227.94,0.1,615.44,202.33
ORD-2177,29-07-2023,CUST-518,18,Male,Central,Office Supplies,Binders,4,139.91,0.2,447.71,109.68
ORD-2178,02-08-2023,CUST-140,53,Male,East,Office Supplies,Binders,3,16.94,0.2,40.66,5.44
ORD-2179,26-10-2023,CUST-307,38,Female,East,Office Supplies,Binders,9,266.76,0.15,2040.71,199.35
ORD-2180,21-01-2022,CUST-259,44,Female,Central,Office Supplies,Storage,5,418.59,0,2092.95,212.59
ORD-2181,06-01-2022,CUST-87,46,Female,West,Technology,Accessories,4,226.26,0,905.04,178.56
ORD-2182,14-09-2024,CUST-287,37,Male,West,Technology,Machines,1,106.21,0,106.21,19.01
ORD-2183,26-10-2022,CUST-301,37,Male,East,Technology,Phones,2,123.6,0.1,222.48,-4.38
ORD-2184,04-05-2024,CUST-344,29,Male,East,Technology,Copiers,3,382.09,0,1146.27,160.8
ORD-2185,30-10-2024,CUST-334,39,Male,Central,Furniture,Sofas,4,189.3,0,757.2,17.54
ORD-2186,29-04-2023,CUST-55,42,Female,West,Technology,Phones,5,286.69,0,1433.45,66.83
ORD-2187,22-03-2023,CUST-203,21,Female,East,Office Supplies,Paper,4,312.71,0,1250.84,24.18
ORD-2188,18-11-2023,CUST-440,44,Male,West,Technology,Copiers,2,117.44,0,234.88,40.61
ORD-2189,16-02-2023,CUST-365,42,Male,South,Furniture,Bookcases,6,75.07,0.15,382.86,75.62
ORD-2190,25-06-2022,CUST-156,29,Male,West,Furniture,Chairs,5,216.57,0.3,757.99,21.73
ORD-2191,07-02-2023,CUST-541,38,Male,East,Office Supplies,Paper,6,137.2,0.1,740.88,191.29
ORD-2192,03-11-2022,CUST-540,28,Male,East,Office Supplies,Storage,5,266.91,0.2,1067.64,115.44
ORD-2193,13-09-2024,CUST-305,30,Female,West,Office Supplies,Art,6,239.81,0,1438.86,89.92
ORD-2194,02-09-2022,CUST-581,39,Male,South,Technology,Phones,1,451.36,0,451.36,148.32
ORD-2195,02-10-2022,CUST-438,36,Male,West,Furniture,Sofas,7,129.19,0.1,813.9,-5.19
ORD-2196,27-08-2022,CUST-242,48,Male,Central,Technology,Machines,7,61.31,0,429.17,15.03
ORD-2197,29-10-2022,CUST-50,21,Female,Central,Office Supplies,Storage,4,446.84,0.1,1608.62,0.05
ORD-2198,01-06-2024,CUST-137,34,Male,East,Office Supplies,Paper,6,452.8,0.1,2445.12,1.89
ORD-2199,24-12-2024,CUST-192,47,Female,Central,Furniture,Chairs,2,219.26,0,438.52,64.38
ORD-2200,14-09-2024,CUST-53,46,Female,Central,Office Supplies,Binders,5,402.21,0.15,1709.39,57.77
ORD-2201,13-04-2024,CUST-34,48,Male,West,Office Supplies,Art,1,291.64,0,291.64,-23.04
ORD-2202,10-02-2024,CUST-18,30,Female,West,Office Supplies,Storage,1,419.28,0,419.28,115.43
ORD-2203,17-02-2024,CUST-283,46,Male,East,Technology,Machines,8,257.46,0.15,1750.73,455.81
ORD-2204,29-10-2024,CUST-444,38,Male,South,Technology,Accessories,5,300.34,0.15,1276.44,-21.23
ORD-2205,15-07-2024,CUST-235,45,Female,South,Furniture,Bookcases,7,376.82,0.1,2373.97,584.31
ORD-2206,07-02-2022,CUST-154,,Female,West,Office Supplies,Storage,1,281.16,0,281.16,-10.52
ORD-2207,18-02-2022,CUST-273,23,Female,Central,Furniture,Sofas,3,236.15,0,708.45,-7.29
ORD-2208,18-08-2023,CUST-458,44,Female,Central,Office Supplies,Paper,5,178.14,0,890.7,150.67
ORD-2209,18-10-2024,CUST-381,39,Male,South,Office Supplies,Binders,6,318.89,0,1913.34,439.8
ORD-2210,22-10-2022,CUST-329,44,Male,West,Office Supplies,Binders,8,215.16,0.2,1377.02,-104.64
ORD-2211,10-01-2022,CUST-263,52,Male,South,Office Supplies,Art,4,54.25,0.2,173.6,35.41
ORD-2212,16-09-2022,CUST-452,34,Male,East,Office Supplies,Storage,5,133.76,0.3,468.16,64.86
ORD-2213,28-12-2023,CUST-432,52,Male,West,Office Supplies,Binders,2,481.66,0.1,866.99,259.32
ORD-2214,01-01-2024,CUST-79,55,Male,Central,Technology,Phones,6,274.78,0,1648.68,164.48
ORD-2215,21-04-2024,CUST-540,39,Female,South,Technology,Phones,7,17.36,0,121.52,41.76
ORD-2216,18-03-2022,CUST-333,55,Male,East,Office Supplies,Paper,1,122.66,0,122.66,22.35
ORD-2217,08-10-2023,CUST-372,25,Male,West,Office Supplies,Art,4,111.66,0.3,312.65,29.67
ORD-2218,05-06-2022,CUST-132,37,Female,Central,Office Supplies,Binders,6,289.67,0,1738.02,152.97
ORD-2219,10-08-2022,CUST-112,38,Female,East,Office Supplies,Art,4,243.86,0.3,682.81,21.96
ORD-2220,28-11-2022,CUST-36,48,Female,Central,Furniture,Chairs,3,202.31,0,606.93,212.24
ORD-2221,21-11-2024,CUST-2,35,Male,Central,Technology,Accessories,6,84.39,0,506.34,25.75
ORD-2222,07-10-2024,CUST-31,59,Female,South,Technology,Machines,4,91.18,0,364.72,95.47
ORD-2223,23-12-2023,CUST-532,31,Male,South,Furniture,Chairs,8,129.96,0.1,935.71,312.27
ORD-2224,23-11-2024,CUST-327,59,Female,East,Furniture,Chairs,3,426.46,0.3,895.57,114.51
ORD-2225,01-11-2024,CUST-282,48,Female,West,Technology,Machines,1,154.29,0.1,138.86,-11.2
ORD-2226,27-02-2023,CUST-72,53,Male,South,Technology,Copiers,9,407.06,0.15,3114.01,539.08
ORD-2227,15-04-2022,CUST-42,42,Male,East,Office Supplies,Binders,3,65.81,0,197.43,-15.61
ORD-2228,06-12-2024,CUST-413,35,Female,Central,Furniture,Sofas,5,405.15,0.1,1823.18,411.85
ORD-2229,09-01-2023,CUST-163,38,Male,East,Technology,Copiers,3,58.94,0,176.82,53.5
ORD-2230,11-12-2024,CUST-516,37,Male,South,Office Supplies,Storage,4,265.15,0.1,954.54,317.54
ORD-2231,30-01-2022,CUST-162,18,Male,Central,Office Supplies,Paper,6,329.83,0,1978.98,547.02
ORD-2232,29-10-2023,CUST-217,49,Female,West,Technology,Copiers,9,178.96,0,1610.64,-136.86
ORD-2233,27-02-2023,CUST-537,37,Female,East,Office Supplies,Paper,6,23.56,0.3,98.95,-3.68
ORD-2234,30-08-2024,CUST-248,20,Female,Central,Furniture,Bookcases,7,142.14,0.1,895.48,91.8
ORD-2235,16-01-2023,CUST-118,47,Female,South,Technology,Phones,9,313.69,0.1,2540.89,204.02
ORD-2236,15-03-2022,CUST-79,34,Female,East,Office Supplies,Storage,7,179.45,0.1,1130.53,-104.64
ORD-2237,16-07-2023,CUST-314,53,Female,Central,Technology,Phones,1,499.38,0,499.38,17.21
ORD-2238,15-01-2023,CUST-14,35,Male,South,Technology,Phones,6,289.26,0.2,1388.45,291.09
ORD-2239,15-05-2024,CUST-84,33,Male,West,Furniture,Bookcases,8,113.04,0,904.32,5.93
ORD-2240,24-12-2022,CUST-532,33,Female,West,Office Supplies,Storage,9,53.57,0.1,433.92,99.93
ORD-2241,18-11-2024,CUST-113,30,Female,Central,Office Supplies,Storage,3,463.95,0.3,974.29,-58.02
ORD-2242,11-05-2024,CUST-156,30,Male,East,Technology,Accessories,2,194.15,0.1,349.47,-23.97
ORD-2243,18-12-2023,CUST-506,32,Male,South,Office Supplies,Art,1,327.77,0,327.77,43.72
ORD-2244,19-08-2023,CUST-162,33,Female,Central,Technology,Machines,4,286.87,0.1,1032.73,-13.8
ORD-2245,30-06-2022,CUST-413,44,Female,South,Office Supplies,Storage,5,240.24,0.1,1081.08,236.61
ORD-2246,05-02-2024,CUST-388,44,Female,East,Technology,Phones,3,297.87,0,893.61,310.52
ORD-2247,31-03-2023,CUST-393,47,Female,West,Technology,Phones,9,256.41,0.2,1846.15,512.5
ORD-2248,28-01-2024,CUST-363,47,Female,East,Office Supplies,Storage,3,321.52,0.1,868.1,171.86
ORD-2249,25-10-2022,CUST-176,43,Male,South,Furniture,Bookcases,2,114.5,0.3,160.3,6.04
ORD-2250,12-11-2024,CUST-176,43,Female,South,Furniture,Tables,9,487.77,0.15,3731.44,822.73
ORD-2251,25-11-2022,CUST-523,34,Male,East,Office Supplies,Art,1,7.8,0.3,5.46,-0.1
ORD-2252,11-06-2024,CUST-541,48,Female,Central,Office Supplies,Paper,4,391.2,0,1564.8,39.15
ORD-2253,29-04-2023,CUST-264,43,Male,South,Technology,Phones,3,57.14,0.3,119.99,38.8
ORD-2254,28-02-2023,CUST-87,42,Female,South,Technology,Phones,9,114.69,0.15,877.38,34.48
ORD-2255,14-06-2022,CUST-402,47,Female,West,Furniture,Chairs,8,468.3,0,3746.4,-303.58
ORD-2256,18-04-2024,CUST-335,42,Male,West,Technology,Machines,7,318.85,0.2,1785.56,31.26
ORD-2257,29-07-2023,CUST-392,30,Male,Central,Office Supplies,Art,8,314.9,0,2519.2,847.59
ORD-2258,02-01-2023,CUST-257,54,Female,East,Office Supplies,Art,4,283.92,0,1135.68,158.3
